actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
1391,ARM_1391,Military and Security Units (East),Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
1392,ARM_1392,Military and Security Units (South),Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
1393,ARM_1393,Unspecified parties to the conflict,Armed Organization,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
1394,ARM_1394,South Sudanese Opposition Groups,Armed Organization,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
1395,POL_1395,South Sudanese Opposition Groups,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
1396,ARM_1396,FARC Dissidents,Armed Organization,COL,,,,Colombia,100.0,Americas,,,,,,,,,
1397,NGO_1397,American Chamber of Commerce,Civil Society,HTI,Non-governmental Organization,Other,AMCHAM,Haiti,41.0,Americas,,,,,,,,,
1398,NGO_1398,Association of Industries of Haiti,Civil Society,HTI,Non-governmental Organization,Other,ADIH,Haiti,41.0,Americas,,,,,,,,,
1399,NGO_1399,West Chamber of Commerce and Industry,Civil Society,HTI,Non-governmental Organization,Other,CCIO,Haiti,41.0,Americas,,,,,,,,,
1400,NGO_1400,the Haitian-Canadian Chamber of Commerce and Industry,Civil Society,HTI,Non-governmental Organization,Other,CCIHC,Haiti,41.0,Americas,,,,,,,,,
1401,NGO_1401,Indigenous People’s Representative,Civil Society,HTI,Communities and tribes,,,Haiti,41.0,Americas,,,,,,,,,
1402,NGO_1402,STK Solution (Tet Kole),Civil Society,HTI,Non-governmental Organization,Other,STK,Haiti,41.0,Americas,,,,,,,,,
1403,NGO_1403,Political Consultation for a Historic Compromise,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1404,NGO_1404,CauCus,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1405,POL_1405,Parti Fédéraliste,Political Party,HTI,,,PF,Haiti,41.0,Americas,,,,,,,,,
1406,NGO_1406,GROSAM,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1407,NGO_1407,Nouvelle Alternative pour la reconciliation de l’arrondissement de Belle-Anse et de Fonds-Verrettes,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1408,NGO_1408,Civil Society Representative,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1409,POL_1409,Fusion of Haitian Social Democrats,Political Party,HTI,,,PFSDH,Haiti,41.0,Americas,,,,,,,,,
1410,POL_1410,Party for Haitian Economic Advancement,Political Party,HTI,,,PAEH,Haiti,41.0,Americas,,,,,,,,,
1411,NGO_1411,Operasyon Chavire Chodyè Pou Yon Nouvèl Ayiti,Civil Society,HTI,Non-governmental Organization,Other,OCCNA,Haiti,41.0,Americas,,,,,,,,,
1412,NGO_1412,AYITI 2054,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1413,NGO_1413,Eskwad Demokratik,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1414,NGO_1414,CJPRECIPRO,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1415,NGO_1415,AVHE,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1416,NGO_1416,RASOH,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1417,POL_1417,Parti Konstwilavi,Political Party,HTI,,,PKL,Haiti,41.0,Americas,,,,,,,,,
1418,NGO_1418,Coppos Haiti & allies,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1419,NGO_1419,CFPNH,Civil Society,HTI,Non-governmental Organization,Other,CFPNH,Haiti,41.0,Americas,,,,,,,,,
1420,NGO_1420,Solidarite Citoyenne,Civil Society,HTI,Non-governmental Organization,Other,SC,Haiti,41.0,Americas,,,,,,,,,
1421,NGO_1421,Association intregrale pour la defense des droits des Haitiens,Civil Society,HTI,Non-governmental Organization,Other,PPAIDDH,Haiti,41.0,Americas,,,,,,,,,
1422,NGO_1422,Alliance pour une Transition Constitutionelle,Civil Society,HTI,Non-governmental Organization,Other,ATC,Haiti,41.0,Americas,,,,,,,,,
1423,NGO_1423,Alliance pour l’avancement et la liberation d’Haiti,Civil Society,HTI,Non-governmental Organization,Other,ALAH,Haiti,41.0,Americas,,,,,,,,,
1424,NGO_1424,Pati Louvri Baryè,Civil Society,HTI,Non-governmental Organization,Other,PLB,Haiti,41.0,Americas,,,,,,,,,
1425,NGO_1425,Regroupman Etidyan Revolisyonè,Civil Society,HTI,Non-governmental Organization,Other,RETIRE,Haiti,41.0,Americas,,,,,,,,,
1426,NGO_1426,Mouvman Vodouyizan Ayisyen,Civil Society,HTI,Non-governmental Organization,Other,MVA,Haiti,41.0,Americas,,,,,,,,,
1427,NGO_1427,Association des Jeunes pour le développement de Rivière-Sable,Civil Society,HTI,Non-governmental Organization,Youth,,Haiti,41.0,Americas,,,,,,,,,
1428,NGO_1428,Association Universitaire pour la rénovation d'Haïti,Civil Society,HTI,Non-governmental Organization,Other,AURHA,Haiti,41.0,Americas,,,,,,,,,
1429,NGO_1429,Organisation des Jeunes Actives de la Plaine-du-Nord,Civil Society,HTI,Non-governmental Organization,Other,OJAP,Haiti,41.0,Americas,,,,,,,,,
1430,NGO_1430,Les engagés pour le développement,Civil Society,HTI,Non-governmental Organization,Other,EDE,Haiti,41.0,Americas,,,,,,,,,
1431,POL_1431,Parti Debou Ayiti,Political Party,HTI,,,,Haiti,41.0,Americas,,,,,,,,,
1432,NGO_1432,Regwoupman Sitwayen pou Espwa,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1433,NGO_1433,Konbit Pou Chanje Ayiti,Political Party,HTI,,,,Haiti,41.0,Americas,,,,,,,,,
1434,NGO_1434,LDDCHC,Civil Society,HTI,Non-governmental Organization,Other,LDDCHC,Haiti,41.0,Americas,,,,,,,,,
1435,POL_1435,Pati Planspa,Political Party,HTI,,,PLANSPA,Haiti,41.0,Americas,,,,,,,,,
1436,NGO_1436,AMAND,Civil Society,HTI,Non-governmental Organization,Other,AMAND,Haiti,41.0,Americas,,,,,,,,,
1437,POL_1437,Plateforme Vérité,Political Party,HTI,,,VÉRITÉ,Haiti,41.0,Americas,,,,,,,,,
1438,NGO_1438,Voix de la majorité silencieuse,Civil Society,HTI,Non-governmental Organization,Other,VMS,Haiti,41.0,Americas,,,,,,,,,
1439,NGO_1439,Élan démocratique pour la majorité,Civil Society,HTI,Non-governmental Organization,Other,EDEM,Haiti,41.0,Americas,,,,,,,,,
1440,POL_1440,Parti des travailleurs(ses) révolutionaires pour l’intégration des masses,Political Party,HTI,,,PATRIM,Haiti,41.0,Americas,,,,,,,,,
1441,NGO_1441,Organisation des Jeunes révolutionnaires de l’Artibonite,Civil Society,HTI,Non-governmental Organization,Youth,OJRA,Haiti,41.0,Americas,,,,,,,,,
1442,POL_1442,Platfòm Politik Viktwa,Political Party,HTI,,,PPV,Haiti,41.0,Americas,,,,,,,,,
1443,NGO_1443,Mouvement pour l'engagement et le réveil des citoyens haitiens,Civil Society,HTI,Non-governmental Organization,Other,MEACH,Haiti,41.0,Americas,,,,,,,,,
1444,NGO_1444,Mouvement national pour la transparence,Civil Society,HTI,Non-governmental Organization,Other,MNT,Haiti,41.0,Americas,,,,,,,,,
1445,POL_1445,Parti politique des organisations de la jeunesse forte d’Haïti,Political Party,HTI,,,PPOJFH,Haiti,41.0,Americas,,,,,,,,,
1446,NGO_1446,Association intégrale pour le développement des droits Haïtiens,Civil Society,HTI,Non-governmental Organization,Other,AIDDH,Haiti,41.0,Americas,,,,,,,,,
1447,POL_1447,Pati politik men kontre pou sové ayiti,Political Party,HTI,,,,Haiti,41.0,Americas,,,,,,,,,
1448,NGO_1448,Pot louvri pou chanjé Ayiti,Civil Society,HTI,Non-governmental Organization,Other,POLCA,Haiti,41.0,Americas,,,,,,,,,
1449,NGO_1449,Coalition pour l’avenir du Nord,Civil Society,HTI,Non-governmental Organization,Other,CAN,Haiti,41.0,Americas,,,,,,,,,
1450,POL_1450,Coalition des Partis Politiques pour une Entente Nationale,Political Party,HTI,,,COPPENA,Haiti,41.0,Americas,,,,,,,,,
1451,OTH_1451,Accord Unitaire d'Haïti,Other,HTI,,,AUH,Haiti,41.0,Americas,,,,,,,,,
1452,NGO_1452,Mouvement Idéal Goman,Civil Society,HTI,Non-governmental Organization,Other,MIG,Haiti,41.0,Americas,,,,,,,,,
1453,NGO_1453,Comité des Jeunes pour le développement national,Civil Society,HTI,Non-governmental Organization,Youth,CJDN,Haiti,41.0,Americas,,,,,,,,,
1454,OTH_1454,NOUSELL,Other,HTI,,,,Haiti,41.0,Americas,,,,,,,,,
1455,POL_1455,Parti Politique Pour le Développement d'Haïti,Political Party,HTI,,,PPDH,Haiti,41.0,Americas,,,,,,,,,
1456,NGO_1456,Generation Solidaire pour une Nouvelle Alternative,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1457,OTH_1457,Kontra Pèp la,Other,HTI,,,,Haiti,41.0,Americas,,,,,,,,,
1458,NGO_1458,Lutte pour le développement de l'artibonite,Civil Society,HTI,Non-governmental Organization,Other,DAL,Haiti,41.0,Americas,,,,,,,,,
1459,NGO_1459,Citoyens Engagés pour une Sortie de Crise,Civil Society,HTI,Non-governmental Organization,Other,CESOC,Haiti,41.0,Americas,,,,,,,,,
1460,NGO_1460,Association des universitaires pour la Rénovation d’Haïti,Civil Society,HTI,Non-governmental Organization,Other,AURHA ,Haiti,41.0,Americas,,,,,,,,,
1461,NGO_1461,Mouvman Jen krètyen pou libere Ayiti,Civil Society,HTI,Non-governmental Organization,Other,MDJKLA,Haiti,41.0,Americas,,,,,,,,,
1462,OTH_1462,Force Réelle Saint Marc,Other,HTI,,,,Haiti,41.0,Americas,,,,,,,,,
1463,NGO_1463,Akò Lari a,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1464,NGO_1464,Organisation des jeunes actives de la Plaine-du-Nord,Civil Society,HTI,Non-governmental Organization,Youth,OJAP,Haiti,41.0,Americas,,,,,,,,,
1465,NGO_1465,Groupement des Etudiants pour la Renovation et Innovation Sociale,Civil Society,HTI,Non-governmental Organization,Other,GRERIS,Haiti,41.0,Americas,,,,,,,,,
1466,NGO_1466,Au Debut,Civil Society,HTI,Non-governmental Organization,Other,SAD,Haiti,41.0,Americas,,,,,,,,,
1467,NGO_1467,De Bou Ayiti,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1468,NGO_1468,FOP 2000,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1469,NGO_1469,MORSH,Civil Society,HTI,Non-governmental Organization,Other,MORSH,Haiti,41.0,Americas,,,,,,,,,
1470,NGO_1470,NODRA,Civil Society,HTI,Non-governmental Organization,Other,NODRA,Haiti,41.0,Americas,,,,,,,,,
1471,NGO_1471,Eco Vert,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1472,NGO_1472,PLEH,Civil Society,HTI,Non-governmental Organization,Other,PLEH,Haiti,41.0,Americas,,,,,,,,,
1473,NGO_1473,cPHREN,Civil Society,HTI,Non-governmental Organization,Other,cPHREN,Haiti,41.0,Americas,,,,,,,,,
1474,NGO_1474,corads,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1475,NGO_1475,cogerett,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1476,NGO_1476,Konfians,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1477,NGO_1477,RAMPHA,Civil Society,HTI,Non-governmental Organization,Other,RAMPHA,Haiti,41.0,Americas,,,,,,,,,
1478,NGO_1478,PRS,Civil Society,HTI,Non-governmental Organization,Other,PRS,Haiti,41.0,Americas,,,,,,,,,
1479,NGO_1479,Zoula,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1480,NGO_1480,MAICA,Civil Society,HTI,Non-governmental Organization,Other,MAICA,Haiti,41.0,Americas,,,,,,,,,
1481,NGO_1481,IPPAC,Civil Society,HTI,Non-governmental Organization,Other,IPPAC,Haiti,41.0,Americas,,,,,,,,,
1482,NGO_1482,Sektè Jenès Ayisyen,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1483,NGO_1483,Fanm Kore Fanm,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1484,NGO_1484,KRAK,Civil Society,HTI,Non-governmental Organization,Other,KRAK,Haiti,41.0,Americas,,,,,,,,,
1485,NGO_1485,MOFABEL,Civil Society,HTI,Non-governmental Organization,Other,MOFABEL,Haiti,41.0,Americas,,,,,,,,,
1486,NGO_1486,MOFANO,Civil Society,HTI,Non-governmental Organization,Other,MOFANO,Haiti,41.0,Americas,,,,,,,,,
1487,NGO_1487,LIAAF,Civil Society,HTI,Non-governmental Organization,Other,LIAAF,Haiti,41.0,Americas,,,,,,,,,
1488,NGO_1488,FEPROS,Civil Society,HTI,Non-governmental Organization,Other,FEPROS,Haiti,41.0,Americas,,,,,,,,,
1489,NGO_1489,PPH,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1490,NGO_1490,ERS,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1491,NGO_1491,FIH,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1492,NGO_1492,OLLG,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1493,NGO_1493,AGG,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1494,NGO_1494,ITK,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1495,NGO_1495,KODAKA,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1496,NGO_1496,PPC,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1497,NGO_1497,Group 49,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1498,NGO_1498,PSH,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1499,NGO_1499,EFYA Agrikol Groupe,Civil Society,HTI,Non-governmental Organization,Other,EFYA,Haiti,41.0,Americas,,,,,,,,,
1500,NGO_1500,Association des Commerçants du Nord,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1501,NGO_1501,Femme pour l'Education et le Développement de l'Enfant en société,Civil Society,HTI,Non-governmental Organization,Women,FEDES,Haiti,41.0,Americas,,,,,,,,,
1502,NGO_1502,Parlement étudian Haïtien,Civil Society,HTI,Non-governmental Organization,Youth,PEH,Haiti,41.0,Americas,,,,,,,,,
1503,NGO_1503,Solidarité pour la Promotion organisationnelle du rayonnement des talents sportif,Civil Society,HTI,Non-governmental Organization,Other,CSH,Haiti,41.0,Americas,,,,,,,,,
1504,NGO_1504,ASOSI,Civil Society,HTI,Non-governmental Organization,Other,ASOSI,Haiti,41.0,Americas,,,,,,,,,
1505,NGO_1505,Bureau National de la Défense des Droits de l’Enfant,Civil Society,HTI,Non-governmental Organization,Other,BNDDE,Haiti,41.0,Americas,,,,,,,,,
1506,NGO_1506,Scouts d’Haïti,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1507,NGO_1507,Groupe d’appui à l’animation socio-culturelle de Milot,Civil Society,HTI,Non-governmental Organization,Other,GAASCM,Haiti,41.0,Americas,,,,,,,,,
1508,NGO_1508,Groupe de réflexion et d’action pour le développement d’Haïti,Civil Society,HTI,Non-governmental Organization,Other,GRADH,Haiti,41.0,Americas,,,,,,,,,
1509,NGO_1509,"Société en nom collectif, Institut supérieur de recherche et de formation",Civil Society,HTI,Non-governmental Organization,Other,ISREF,Haiti,41.0,Americas,,,,,,,,,
1510,NGO_1510,Solidarité jeunesse pour une autre société,Civil Society,HTI,Non-governmental Organization,Youth,SOJES,Haiti,41.0,Americas,,,,,,,,,
1511,NGO_1511,Pitit Charlemagne Peralte,Civil Society,HTI,Non-governmental Organization,Other,PCP,Haiti,41.0,Americas,,,,,,,,,
1512,NGO_1512,Syndicat des transporteurs du Cap-Haïtien,Civil Society,HTI,Unions,,SYTRACH,Haiti,41.0,Americas,,,,,,,,,
1513,NGO_1513,Association des Salariés des Transports du Nord,Civil Society,HTI,Unions,,,Haiti,41.0,Americas,,,,,,,,,
1514,NGO_1514,"Société nom collectif, Institut Supérieur de Recherche et de Formation",Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1515,NGO_1515,"Collectif des Avocats, des pasteurs et des enseignants pour les départements du Nord d’Haïti",Civil Society,HTI,Non-governmental Organization,Other,CAPEDNH,Haiti,41.0,Americas,,,,,,,,,
1516,NGO_1516,Association Jeunes Mathador Dondon,Civil Society,HTI,Non-governmental Organization,Youth,AJMD,Haiti,41.0,Americas,,,,,,,,,
1517,NGO_1517,Organisation Groupe de Planteur Pyrame,Civil Society,HTI,Non-governmental Organization,Other,OGPP,Haiti,41.0,Americas,,,,,,,,,
1518,NGO_1518,Association des Citoyens pour le progrès socio-économique de la Grand d’Anse,Civil Society,HTI,Non-governmental Organization,Other,ASIPSEGA,Haiti,41.0,Americas,,,,,,,,,
1519,NGO_1519,Association Paysanne pour Développement Guinandée,Civil Society,HTI,Non-governmental Organization,Other,APDG,Haiti,41.0,Americas,,,,,,,,,
1520,NGO_1520,Altenativ Sitwayen Pou Yon Lot Ayiti,Civil Society,HTI,Non-governmental Organization,Other,ASLA,Haiti,41.0,Americas,,,,,,,,,
1521,NGO_1521,Coalition Régionale des Universitaires du Grand Nord,Civil Society,HTI,Non-governmental Organization,Other,CRUGN,Haiti,41.0,Americas,,,,,,,,,
1522,NGO_1522,Association des Jeunes Actifs de L.,Civil Society,HTI,Non-governmental Organization,Youth,AJAL,Haiti,41.0,Americas,,,,,,,,,
1523,NGO_1523,Organisation pour le développement durable N.,Civil Society,HTI,Non-governmental Organization,Other,ODDPN,Haiti,41.0,Americas,,,,,,,,,
1524,NGO_1524,Jeunesse Campinordaise en action,Civil Society,HTI,Non-governmental Organization,Youth,JCA,Haiti,41.0,Americas,,,,,,,,,
1525,NGO_1525,Fondation pour l’émancipation des femmes et des filles,Civil Society,HTI,Non-governmental Organization,Women,FEWGI,Haiti,41.0,Americas,,,,,,,,,
1526,NGO_1526,Fondation Georges Séraphin Père,Civil Society,HTI,Non-governmental Organization,Other,FGSP,Haiti,41.0,Americas,,,,,,,,,
1527,NGO_1527,"Fédération des organisations militantes pour le travail, éducation et culturel haïtienne",Civil Society,HTI,Non-governmental Organization,Other,FORMTECH,Haiti,41.0,Americas,,,,,,,,,
1528,NGO_1528,Organisation des Jeunes Actives de la Plaine-du-Nord,Civil Society,HTI,Non-governmental Organization,Youth,,Haiti,41.0,Americas,,,,,,,,,
1529,NGO_1529,Jen Reveye,Civil Society,HTI,Non-governmental Organization,Other,JERE,Haiti,41.0,Americas,,,,,,,,,
1530,NGO_1530,Mouvman jen kretyen pou libe Ayti,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1531,NGO_1531,Forum Vaudou/Vodou anti dechoucage,Civil Society,HTI,Non-governmental Organization,Other,,Haiti,41.0,Americas,,,,,,,,,
1532,NGO_1532,Aksyon Jèn Pou Avansman Vodou,Civil Society,HTI,Non-governmental Organization,Youth,AJAV,Haiti,41.0,Americas,,,,,,,,,
1533,NGO_1533,Regroupement des associations visionnaires pour le développement et le progrès,Civil Society,HTI,Non-governmental Organization,Other,RAVIDEP,Haiti,41.0,Americas,,,,,,,,,
1534,NGO_1534,Force nous et alliés,Civil Society,HTI,Non-governmental Organization,Other,FNOU,Haiti,41.0,Americas,,,,,,,,,
1535,NGO_1535,Souverain Sanctuaire National d’Ayiti,Civil Society,HTI,Non-governmental Organization,Other,SSNA,Haiti,41.0,Americas,,,,,,,,,
1536,NGO_1536,Centre d’étude biblique et de lecture appliquée,Civil Society,HTI,Non-governmental Organization,Other,CIBLA,Haiti,41.0,Americas,,,,,,,,,
1537,NGO_1537,Mouvement des jeunes culturel pour le développement d’Haïti,Civil Society,HTI,Non-governmental Organization,Youth,MJCDH,Haiti,41.0,Americas,,,,,,,,,
1538,NGO_1538,Union des jeunes progressistes pour l'avancement du pays,Civil Society,HTI,Non-governmental Organization,Other,UJPAP,Haiti,41.0,Americas,,,,,,,,,
1539,NGO_1539,Regroupement association vaudou haïtien,Civil Society,HTI,Non-governmental Organization,Other,RAVAH,Haiti,41.0,Americas,,,,,,,,,
1540,NGO_1540,Altenativ Sitwayen Pou Yon Lot Ayiti Saint Marc,Civil Society,HTI,Non-governmental Organization,Other,ASLA Saint Marc,Haiti,41.0,Americas,,,,,,,,,
1541,NGO_1541,Temple Vaudou Haïtien,Civil Society,HTI,Non-governmental Organization,Other,TEVAH,Haiti,41.0,Americas,,,,,,,,,
1542,NGO_1542,Union nationale des Normaliens d’Haiti,Civil Society,HTI,Non-governmental Organization,Other,UNNOH,Haiti,41.0,Americas,,,,,,,,,
1543,NGO_1543,Mouvman Vodou Ayisyen,Civil Society,HTI,Non-governmental Organization,Other,MVA,Haiti,41.0,Americas,,,,,,,,,
1544,NGO_1544,Réseau de surveillance aux enfants en difficultés,Civil Society,HTI,Non-governmental Organization,Other,RSED,Haiti,41.0,Americas,,,,,,,,,
1545,NGO_1545,Groupe d’action pour la transformation agricole et restauration,Civil Society,HTI,Non-governmental Organization,Other,GATAR,Haiti,41.0,Americas,,,,,,,,,
1546,NGO_1546,Collège mixte nouvelle vision,Civil Society,HTI,Non-governmental Organization,Other,CMNV,Haiti,41.0,Americas,,,,,,,,,
1547,NGO_1547,Groupement de réflexion des directeurs d’école B.,Civil Society,HTI,Non-governmental Organization,Other,GREDEB,Haiti,41.0,Americas,,,,,,,,,
1548,NGO_1548,Ligue des pasteurs du Nord,Civil Society,HTI,Non-governmental Organization,Other,LPN,Haiti,41.0,Americas,,,,,,,,,
1549,NGO_1549,Organisation des femmes dévouées pour le développement,Civil Society,HTI,Non-governmental Organization,Women,OFEDED,Haiti,41.0,Americas,,,,,,,,,
1550,NGO_1550,Idé ak Aksyon Fanm Pou Sove Ayiti,Civil Society,HTI,Non-governmental Organization,Women,IAFSA,Haiti,41.0,Americas,,,,,,,,,
1551,NGO_1551,Fédération des organisations du département de l’Artibonite,Civil Society,HTI,Non-governmental Organization,Other,FODA,Haiti,41.0,Americas,,,,,,,,,
1552,NGO_1552,Cœur de Femmes D’Haïti,Civil Society,HTI,Non-governmental Organization,Women,OCFH,Haiti,41.0,Americas,,,,,,,,,
