id_paax,actor_type,sub_type,cs_type,international,regional,domestic,un_type,actor_iso3c,actor_country,actor_id,actor_name,abbreviation,alternative_names
NGO_1421,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1421,Association intregrale pour la defense des droits des Haitiens,PPAIDDH,Integral Association for the defense of Haitian rights
NGO_1422,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1422,Alliance pour une Transition Constitutionelle,ATC,Alliance for a Constitutional Transition
NGO_1423,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1423,Alliance pour l’avancement et la liberation d’Haiti,ALAH,Alliance for the Advancement and Liberation of Haiti
NGO_1424,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1424,Pati Louvri Baryè,PLB,
NGO_1425,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1425,Regroupman Etidyan Revolisyonè,RETIRE,REGwoupman Etidyan Revolisyonè | Revolutionary Student Group
NGO_1426,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1426,Mouvman Vodouyizan Ayisyen,MVA,
NGO_1427,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1427,Association des Jeunes pour le développement de Rivière-Sable,,Youth Association for the Development of Rivière-Sable
NGO_1428,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1428,Association Universitaire pour la rénovation d'Haïti,AURHA,
NGO_1429,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1429,Organisation des Jeunes Actives de la Plaine-du-Nord,OJAP,
NGO_1430,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1430,Les engagés pour le développement,EDE,
POL_1431,Political Party,,,,,,,HTI,Haiti,1431,Parti Debou Ayiti,,
NGO_1432,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1432,Regwoupman Sitwayen pou Espwa,,Citizens for Hope Group
NGO_1433,Political Party,,,,,,,HTI,Haiti,1433,Konbit Pou Chanje Ayiti,,
NGO_1434,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1434,LDDCHC,LDDCHC,
POL_1435,Political Party,,,,,,,HTI,Haiti,1435,Pati Planspa,PLANSPA,
NGO_1436,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1436,AMAND,AMAND,
POL_1437,Political Party,,,,,,,HTI,Haiti,1437,Plateforme Vérité,VÉRITÉ,Truth Platform
NGO_1438,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1438,Voix de la majorité silencieuse,VMS,Voice of the Silent Majority
NGO_1439,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1439,Élan démocratique pour la majorité,EDEM,Democratic momentum for the majority
POL_1440,Political Party,,,,,,,HTI,Haiti,1440,Parti des travailleurs(ses) révolutionaires pour l’intégration des masses,PATRIM,Revolutionary Workers' Party for the Integration of the Masses
NGO_1441,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1441,Organisation des Jeunes révolutionnaires de l’Artibonite,OJRA,Organization of Young Revolutionaries of Artibonite
POL_1442,Political Party,,,,,,,HTI,Haiti,1442,Platfòm Politik Viktwa,PPV,
NGO_1443,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1443,Mouvement pour l'engagement et le réveil des citoyens haitiens,MEACH,
NGO_1444,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1444,Mouvement national pour la transparence,MNT,Mouvement national pour la transparence-Toutouni
POL_1445,Political Party,,,,,,,HTI,Haiti,1445,Parti politique des organisations de la jeunesse forte d’Haïti,PPOJFH,
NGO_1446,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1446,Association intégrale pour le développement des droits Haïtiens,AIDDH,
POL_1447,Political Party,,,,,,,HTI,Haiti,1447,Pati politik men kontre pou sové ayiti,,Political parties unite to save Haiti
NGO_1448,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1448,Pot louvri pou chanjé Ayiti,POLCA,Open door to change Haiti
NGO_1449,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1449,Coalition pour l’avenir du Nord,CAN,Coalition for the Future of the North
POL_1450,Political Party,,,,,,,HTI,Haiti,1450,Coalition des Partis Politiques pour une Entente Nationale,COPPENA,Coalition of Political Parties for National Understanding
OTH_1451,Other,,,,,,,HTI,Haiti,1451,Accord Unitaire d'Haïti,AUH,
NGO_1452,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1452,Mouvement Idéal Goman,MIG,Mouvman Ideyal Goman
NGO_1453,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1453,Comité des Jeunes pour le développement national,CJDN,
OTH_1454,Other,,,,,,,HTI,Haiti,1454,NOUSELL,,
POL_1455,Political Party,,,,,,,HTI,Haiti,1455,Parti Politique Pour le Développement d'Haïti,PPDH,Political Party for the Development of Haiti
NGO_1456,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1456,Generation Solidaire pour une Nouvelle Alternative,,Generation Solidarity for a New Alternative
OTH_1457,Other,,,,,,,HTI,Haiti,1457,Kontra Pèp la,,The People's Contract
NGO_1458,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1458,Lutte pour le développement de l'artibonite,DAL,Fight for the development of Artibonite
NGO_1459,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1459,Citoyens Engagés pour une Sortie de Crise,CESOC,Citizens Committed to a Way Out of the Crisis
NGO_1460,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1460,Association des universitaires pour la Rénovation d’Haïti,AURHA ,Association of Academics for the Renovation of Haiti
NGO_1461,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1461,Mouvman Jen krètyen pou libere Ayiti,MDJKLA,Young Christian Movement to Liberate Haiti
OTH_1462,Other,,,,,,,HTI,Haiti,1462,Force Réelle Saint Marc,,Real Force Saint Marc
NGO_1463,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1463,Akò Lari a,,
NGO_1464,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1464,Organisation des jeunes actives de la Plaine-du-Nord,OJAP,Organisation of Active Youth of La Plaine-du-Nord
NGO_1465,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1465,Groupement des Etudiants pour la Renovation et Innovation Sociale,GRERIS,
NGO_1466,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1466,Au Debut,SAD,
NGO_1467,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1467,De Bou Ayiti,,Ayiti debou
NGO_1468,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1468,FOP 2000,,
NGO_1469,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1469,MORSH,MORSH,
NGO_1470,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1470,NODRA,NODRA,
NGO_1471,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1471,Eco Vert,,
NGO_1472,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1472,PLEH,PLEH,
NGO_1473,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1473,cPHREN,cPHREN,
NGO_1474,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1474,corads,,
NGO_1475,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1475,cogerett,,
NGO_1476,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1476,Konfians,,
NGO_1477,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1477,RAMPHA,RAMPHA,
NGO_1478,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1478,PRS,PRS,
NGO_1479,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1479,Zoula,,
NGO_1480,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1480,MAICA,MAICA,
NGO_1481,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1481,IPPAC,IPPAC,
NGO_1482,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1482,Sektè Jenès Ayisyen,,
NGO_1483,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1483,Fanm Kore Fanm,,
NGO_1484,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1484,KRAK,KRAK,
NGO_1485,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1485,MOFABEL,MOFABEL,
NGO_1486,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1486,MOFANO,MOFANO,
NGO_1487,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1487,LIAAF,LIAAF,
NGO_1488,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1488,FEPROS,FEPROS,
NGO_1489,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1489,PPH,,
NGO_1490,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1490,ERS,,
NGO_1491,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1491,FIH,,
NGO_1492,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1492,OLLG,,
NGO_1493,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1493,AGG,,
NGO_1494,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1494,ITK,,
NGO_1495,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1495,KODAKA,,
NGO_1496,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1496,PPC,,
NGO_1497,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1497,Group 49,,
NGO_1498,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1498,PSH,,
NGO_1499,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1499,EFYA Agrikol Groupe,EFYA,Agricultural Group
NGO_1500,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1500,Association des Commerçants du Nord,,Northern Traders Association
NGO_1501,Civil Society,Non-governmental Organization,Women,,,,,HTI,Haiti,1501,Femme pour l'Education et le Développement de l'Enfant en société,FEDES,Woman for Education and Child Development in Society
NGO_1502,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1502,Parlement étudian Haïtien,PEH,Haitian Student Parliament
NGO_1503,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1503,Solidarité pour la Promotion organisationnelle du rayonnement des talents sportif,CSH,Solidarity for the organizational promotion of the influence of sports talents
NGO_1504,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1504,ASOSI,ASOSI,
NGO_1505,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1505,Bureau National de la Défense des Droits de l’Enfant,BNDDE,National Office for the Defense of Children's Rights
NGO_1506,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1506,Scouts d’Haïti,,
NGO_1507,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1507,Groupe d’appui à l’animation socio-culturelle de Milot,GAASCM,
NGO_1508,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1508,Groupe de réflexion et d’action pour le développement d’Haïti,GRADH,Reflection and Action Group for the Development of Haiti
NGO_1509,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1509,"Société en nom collectif, Institut supérieur de recherche et de formation",ISREF,"General partnership, Higher Institute for Research and Training"
NGO_1510,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1510,Solidarité jeunesse pour une autre société,SOJES,Youth solidarity for another society
NGO_1511,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1511,Pitit Charlemagne Peralte,PCP,
NGO_1512,Civil Society,Unions,,,,,,HTI,Haiti,1512,Syndicat des transporteurs du Cap-Haïtien,SYTRACH,Cap-Haïtien Transporters' Union
NGO_1513,Civil Society,Unions,,,,,,HTI,Haiti,1513,Association des Salariés des Transports du Nord,,Northern Transport Employees Association
NGO_1514,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1514,"Société nom collectif, Institut Supérieur de Recherche et de Formation",,"General partnership, Higher Institute of Research and Training"
NGO_1515,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1515,"Collectif des Avocats, des pasteurs et des enseignants pour les départements du Nord d’Haïti",CAPEDNH,"Collective of Lawyers, Pastors and Teachers for the Northern Departments of Haiti"
NGO_1516,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1516,Association Jeunes Mathador Dondon,AJMD,Association Jeunes Matador Dondon | Young Mathador Dondon Association
NGO_1517,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1517,Organisation Groupe de Planteur Pyrame,OGPP,Pyrame Planter Group Organization
NGO_1518,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1518,Association des Citoyens pour le progrès socio-économique de la Grand d’Anse,ASIPSEGA,Association of Citizens for the Socio-Economic Progress of Grand d’Anse
NGO_1519,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1519,Association Paysanne pour Développement Guinandée,APDG,Peasant Association for Guinean Development
NGO_1520,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1520,Altenativ Sitwayen Pou Yon Lot Ayiti,ASLA,Citizen Alternatives for Another Haiti
NGO_1521,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1521,Coalition Régionale des Universitaires du Grand Nord,CRUGN,Regional Coalition of Academics of the Far North
NGO_1522,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1522,Association des Jeunes Actifs de L.,AJAL,
NGO_1523,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1523,Organisation pour le développement durable N.,ODDPN,
NGO_1524,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1524,Jeunesse Campinordaise en action,JCA,Campinordaise Youth in Action
NGO_1525,Civil Society,Non-governmental Organization,Women,,,,,HTI,Haiti,1525,Fondation pour l’émancipation des femmes et des filles,FEWGI,Foundation for the Empowerment of Women and Girls
NGO_1526,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1526,Fondation Georges Séraphin Père,FGSP,
NGO_1527,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1527,"Fédération des organisations militantes pour le travail, éducation et culturel haïtienne",FORMTECH,"Federation of Haitian Labor, Education and Cultural Activist Organizations"
NGO_1528,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1528,Organisation des Jeunes Actives de la Plaine-du-Nord,,Organization of Young Active People of the Plaine-du-Nord
NGO_1529,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1529,Jen Reveye,JERE,
NGO_1530,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1530,Mouvman jen kretyen pou libe Ayti,,Young Christian Movement to Liberate Haiti
NGO_1531,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1531,Forum Vaudou/Vodou anti dechoucage,,
NGO_1532,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1532,Aksyon Jèn Pou Avansman Vodou,AJAV,Youth Action for the Advancement of Vodou
NGO_1533,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1533,Regroupement des associations visionnaires pour le développement et le progrès,RAVIDEP,Grouping of visionary associations for development and progress
NGO_1534,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1534,Force nous et alliés,FNOU,
NGO_1535,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1535,Souverain Sanctuaire National d’Ayiti,SSNA,Sovereign National Sanctuary of Ayiti
NGO_1536,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1536,Centre d’étude biblique et de lecture appliquée,CIBLA,Center for Biblical Study and Applied Reading
NGO_1537,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1537,Mouvement des jeunes culturel pour le développement d’Haïti,MJCDH,
NGO_1538,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1538,Union des jeunes progressistes pour l'avancement du pays,UJPAP,
NGO_1539,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1539,Regroupement association vaudou haïtien,RAVAH,Haitian Voodoo Association Group
NGO_1540,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1540,Altenativ Sitwayen Pou Yon Lot Ayiti Saint Marc,ASLA Saint Marc,Citizens' Alternative for Another Haiti Saint Marc
NGO_1541,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1541,Temple Vaudou Haïtien,TEVAH,Temple Vaudou Haïtien
NGO_1542,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1542,Union nationale des Normaliens d’Haiti,UNNOH,
NGO_1543,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1543,Mouvman Vodou Ayisyen,MVA,
NGO_1544,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1544,Réseau de surveillance aux enfants en difficultés,RSED,
NGO_1545,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1545,Groupe d’action pour la transformation agricole et restauration,GATAR,
NGO_1546,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1546,Collège mixte nouvelle vision,CMNV,
NGO_1547,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1547,Groupement de réflexion des directeurs d’école B.,GREDEB,
NGO_1548,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1548,Ligue des pasteurs du Nord,LPN,
NGO_1549,Civil Society,Non-governmental Organization,Women,,,,,HTI,Haiti,1549,Organisation des femmes dévouées pour le développement,OFEDED,Organization of Women Dedicated to Development
NGO_1550,Civil Society,Non-governmental Organization,Women,,,,,HTI,Haiti,1550,Idé ak Aksyon Fanm Pou Sove Ayiti,IAFSA,
NGO_1551,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1551,Fédération des organisations du département de l’Artibonite,FODA,
NGO_1552,Civil Society,Non-governmental Organization,Women,,,,,HTI,Haiti,1552,Cœur de Femmes D’Haïti,OCFH,
NGO_1553,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1553,Solidarité Peyizan pou devlopman riral,SPDR,
NGO_1554,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1554,La Bastille en Action,LEA,
NGO_1555,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1555,Centre d’éducation culturelle internationale l’art expérience,CECIL,Center for International Cultural Education Art Experience
NGO_1556,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1556,Force 21 Nations Unis en action,,
NGO_1557,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1557,BAJAPVU,BAJAPVU,
NGO_1558,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1558,RAFADEG,RAFADEG,
NGO_1559,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1559,FEHATRAP,FEHATRAP,
NGO_1560,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1560,OCDDIH,OCDDIH,
NGO_1561,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1561,GRIAG,GRIAG,
NGO_1562,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1562,CTAH,CTAH,
NGO_1563,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1563,Plateforme Kore Lavi,PKL,
NGO_1564,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1564,Woyom Vodou d’Haïti,,
NGO_1565,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1565,RANAMSAP,RANAMSAP,
NGO_1566,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1566,OFAMOLA,OFAMOLA,
NGO_1567,Civil Society,Non-governmental Organization,Other,,,,,HTI,Haiti,1567,RACIMOLAP,RACIMOLAP,
NGO_1568,Civil Society,Non-governmental Organization,Youth,,,,,HTI,Haiti,1568,AGORA LAJENÈS,,
NGO_1569,Civil Society,Non-governmental Organization,Women,,,,,HTI,Haiti,1569,Solidarité Fanm pou ede Ayiti,SoFEA,Women's Solidarity to Help Haiti
